Date,Open,High,Low,Close,Adj Close,Volume
2016-09-21,69270,70210,69270,69650,69650,1460260
2016-09-22,69760,70520,69360,69360,69360,952970
2016-09-23,69170,70960,69010,70790,70790,1718800
2016-09-26,70830,71330,70580,71280,71280,1518050
2016-09-27,71230,71480,70790,70790,70790,1074130
2016-09-28,71020,71120,70430,70790,70790,1476100
2016-09-29,70790,71230,70630,70790,70790,2074740
2016-09-30,70790,71230,70790,70790,70790,989150
2016-10-03,71230,71230,70890,71020,71020,1069050
2016-10-04,71020,71680,70830,71020,71020,1378590
2016-10-05,71280,71480,70960,70960,70960,821370
2016-10-06,70960,71990,70960,71790,71790,1526360
2016-10-07,71790,72100,71070,71580,71580,1175020
2016-10-10,71580,71580,70830,70830,70830,742680
2016-10-11,70790,71280,69360,71020,71020,2006450
2016-10-12,71020,71530,70790,71530,71530,1243190
2016-10-13,71330,72050,71330,71790,71790,771080
2016-10-14,71790,73200,71790,72800,72800,2094790
2016-10-17,72440,72900,71840,71900,71900,711870
2016-10-18,71900,72800,71740,72800,72800,877320
2016-10-19,72390,74050,72330,73800,73800,1959520
2016-10-20,73800,74050,73040,73260,73260,855020
2016-10-21,73310,73750,72860,72900,72900,585660
2016-10-24,72900,72900,71280,71280,71280,1645610
2016-10-25,71280,71680,71020,71280,71280,1247450
2016-10-26,71280,71530,71230,71330,71330,405530
2016-10-27,71480,72050,71330,72050,72050,378630
2016-10-28,72050,72860,71790,72440,72440,833450
2016-10-31,72290,72590,71790,71790,71790,354450
2016-11-01,72290,72290,71480,71740,71740,560760
2016-11-02,71740,72100,71330,71330,71330,803900
2016-11-03,71280,71480,71120,71480,71480,1438620
2016-11-04,71480,71740,71020,71230,71230,1048780
2016-11-07,71280,71330,70830,70890,70890,1259230
2016-11-08,71020,71230,70930,70960,70960,487900
2016-11-09,70890,70930,69060,70790,70790,2730910
2016-11-10,71020,71440,70960,71280,71280,970990
2016-11-11,71280,71390,71020,71020,71020,789590
2016-11-14,70790,70930,69810,69870,69870,1635670
2016-11-15,69810,70330,69360,69420,69420,1937180
2016-11-16,69420,70370,69420,70270,70270,1694320
2016-11-17,70270,70430,70110,70270,70270,876780
2016-11-18,69810,70020,69360,69360,69360,1269760
2016-11-21,69760,70210,69710,70020,70020,972500
2016-11-22,70060,71230,70060,71120,71120,1242000
2016-11-23,71120,71180,70170,70270,70270,903770
2016-11-24,70210,70210,69010,69110,69110,2085820
2016-11-25,69110,69170,67590,67990,67990,2750970
2016-11-28,67750,67750,64950,65330,65330,3125070
2016-11-29,66230,68050,65960,67900,67900,2857650
2016-11-30,68260,71790,67750,69760,69760,5410310
2016-12-01,69810,69870,68360,68360,68360,1458640
2016-12-02,68260,69010,67850,68260,68260,1698140
2016-12-05,68440,68590,67990,68260,68260,1059840
2016-12-06,68260,68260,67650,67750,67750,921260
2016-12-07,67390,67430,66630,66990,66990,2071090
2016-12-08,68400,68860,68050,68360,68360,2784980
2016-12-09,68500,69170,68260,68640,68640,1512330
2016-12-12,66990,67900,66990,67590,67590,1685520
2016-12-13,67590,68260,66230,66230,66230,1451120
2016-12-14,66230,66840,65730,66120,66120,1192770
2016-12-15,65910,65960,64150,64519,64519,2740830
2016-12-16,64709,65680,64709,65680,65680,1677380
2016-12-19,65960,66180,64950,65110,65110,618600
2016-12-20,64950,65060,62840,62990,62990,3022290
2016-12-21,62680,64060,61430,63750,63750,2363690
2016-12-22,63750,64209,62230,62230,62230,1433510
2016-12-23,62230,62680,61470,62680,62680,1446200
2016-12-26,62680,62940,61740,61930,61930,625660
2016-12-27,61890,63290,61740,63200,63200,1728320
2016-12-28,63700,64110,63200,63700,63700,1060440
2016-12-29,65630,65730,64860,65010,65010,1999150
2016-12-30,65010,65010,63390,63480,63480,1065850
2017-01-03,63480,64209,63480,64060,64060,652370
2017-01-04,64209,64519,64110,64150,64150,659370
2017-01-05,64269,64269,63800,64060,64060,822360
2017-01-06,64060,64519,63700,63700,63700,1371760
2017-01-09,64060,64110,63700,63700,63700,911300
2017-01-10,63700,63960,63700,63750,63750,915320
2017-01-11,63840,64310,63800,64209,64209,838220
2017-01-12,64209,64410,64000,64209,64209,474780
2017-01-13,64209,64349,63960,64150,64150,612600
2017-01-16,64209,64269,63900,63960,63960,602630
2017-01-17,64060,64060,63750,63750,63750,582380
2017-01-18,63700,63800,63290,63700,63700,852000
2017-01-19,63840,63840,63650,63700,63700,862790
2017-01-20,63700,64860,63700,64209,64209,1594930
